thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,key_resp.started,textbox.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.05130689998622984,0.05674230004660785,0.05674230004660785,1.8016842999495566,space,1.7277974999742582,None,,,,,736735,001,2025-04-11_10h34.29.136,state_naming_task,2024.2.4,61.160358812515355,2025-04-11 10h34.40.153504 -0600,
,,,,,,,,,1.802854900015518,2.332576100016013,2.332576100016013,2.332576100016013,,,,,,,,
