thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,stimuli_prompt.started,textbox.started,State_Naming_Task.stopped,textbox.text,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.08647250000012718,0.10328530000015235,0.10328530000015235,14.74424410000006,space,14.620487499999854,None,,,,,,,409074,001,2025-04-11_11h51.48.554,state_naming_task,2024.2.4,60.09124254269787,2025-04-11 11h51.56.599638 -0600,
,,,,,,,,,14.744590200000175,15.261628200000132,15.261628200000132,15.261628200000132,30.24980460000006, Alabama,409074,001,2025-04-11_11h51.48.554,state_naming_task,2024.2.4,60.09124254269787,2025-04-11 11h51.56.599638 -0600,
