image_file,correct_answer,thisN,thisTrialN,thisRepN,textbox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,stimuli_prompt.started,state_pics.started,textbox.started,State_Naming_Task.stopped,trials.textbox.text,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.015369799999461975,0.025814500000706175,0.025814500000706175,2304.209915700001,space,2304.169120300001,None,,,,,,,825694,001,2025-04-11_16h39.20.294,state_naming_task,2024.2.4,60.20737829364615,2025-04-11 16h39.25.792405 -0600,
states/Wyoming-Outline-Map.jpg,Wyoming,0,0,0, Wyoming,0,0,0,2,2304.570420699998,,,,,,,,,2304.3504577999993,2304.7245657999993,2304.7245657999993,2304.7245657999993,2311.710334200001, Wyoming,825694,001,2025-04-11_16h39.20.294,state_naming_task,2024.2.4,60.20737829364615,2025-04-11 16h39.25.792405 -0600,
states/Alaska-Outline-Map.jpg,Alaska,1,1,0,Alaska,0,1,1,1,2311.8142284999994,,,,,,,,,2311.768322600001,2312.2248179000017,2312.2248179000017,2312.2248179000017,2319.2109382000017,Alaska,825694,001,2025-04-11_16h39.20.294,state_naming_task,2024.2.4,60.20737829364615,2025-04-11 16h39.25.792405 -0600,
states/Alabama-Outline-Map.jpg,Alabama,2,2,0,Alabama,0,2,2,0,2319.309058300001,,,,,,,,,2319.267652499999,2319.727294100001,2319.727294100001,2319.727294100001,2326.7141058999987,Alabama,825694,001,2025-04-11_16h39.20.294,state_naming_task,2024.2.4,60.20737829364615,2025-04-11 16h39.25.792405 -0600,
