thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,answer_resp.started,textbox.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.006616500089876354,0.010543800075538456,0.010543800075538456,5.413120900047943,space,5.383151700021699,None,,,,,631145,001,2025-04-11_10h44.11.305,state_naming_task,2024.2.4,60.2025212958842,2025-04-11 10h44.17.481698 -0600,
,,,,,,,,,5.414578800089657,5.924896000069566,5.924896000069566,5.924896000069566,,,,,,,,
