6.7696 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
6.7710 	INFO 	Loaded monitor calibration from ['2025_04_09 10:33']
7.1872 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FCA3089090>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FCA30890F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FCA3153AC0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 300.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.1873 	EXP 	window1: backgroundImage = ''
7.1873 	EXP 	window1: backgroundFit = 'none'
7.1986 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.1996 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2007 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2016 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2024 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2030 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2041 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2052 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2061 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2065 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2070 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2076 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2086 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2095 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2107 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2119 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2124 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2134 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2146 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2151 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2155 	DEBUG 	Uploading Texture Font fontname to graphics card
7.2173 	DEBUG 	Upload of Texture Font fontname complete
7.2250 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2262 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2275 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2278 	DEBUG 	Uploading Texture Font fontname to graphics card
7.2290 	DEBUG 	Upload of Texture Font fontname complete
7.2316 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.2316 	EXP 	window1: recordFrameIntervals = False
7.4129 	EXP 	window1: recordFrameIntervals = True
7.5966 	EXP 	Screen (0) actual frame rate measured at 60.10Hz
7.5967 	EXP 	window1: recordFrameIntervals = False
7.6033 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6041 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6052 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6066 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6082 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6098 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6109 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6120 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6128 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6138 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6149 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6158 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6162 	DEBUG 	Uploading Texture Font fontname to graphics card
7.6172 	DEBUG 	Upload of Texture Font fontname complete
7.6333 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
10.9514 	INFO 	keyboard.Keyboard is using iohub backend.
10.9515 	INFO 	keyboard.Keyboard is using iohub backend.
10.9515 	EXP 	state_naming_task: status = STARTED
