thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,answer_resp.started,textbox.started,State_Naming_Task.stopped,answer_resp.keys,answer_resp.rt,answer_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0074887999799102545,0.018189899972639978,0.018189899972639978,29.95709090004675,space,29.930927100009285,None,,,,,,,,,755912,001,2025-04-11_10h52.57.987,state_naming_task,2024.2.4,59.70937059312252,2025-04-11 10h53.04.038854 -0600,
,,,,,,,,,29.958437100052834,30.470119299949147,30.470119299949147,30.470119299949147,34.919748799991794,d,4.445287699927576,None,755912,001,2025-04-11_10h52.57.987,state_naming_task,2024.2.4,59.70937059312252,2025-04-11 10h53.04.038854 -0600,
