5.7267 	INFO 	Loaded monitor calibration from ['2025_04_09 10:33']
5.7375 	WARNING 	User requested fullscreen with size [1536  960], but screen is actually [1920, 1200]. Using actual size
6.1843 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000026F1274EAA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000026F1274EA40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000026F128043A0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.1844 	EXP 	window1: backgroundImage = ''
6.1844 	EXP 	window1: backgroundFit = 'none'
6.2604 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.2604 	EXP 	window1: recordFrameIntervals = False
6.4936 	EXP 	window1: recordFrameIntervals = True
6.6776 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
6.6776 	EXP 	window1: recordFrameIntervals = False
9.9081 	INFO 	keyboard.Keyboard is using iohub backend.
9.9081 	INFO 	keyboard.Keyboard is using iohub backend.
9.9082 	INFO 	keyboard.Keyboard is using iohub backend.
9.9082 	EXP 	state_naming_task: status = STARTED
10.0173 	EXP 	Created task_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='task_instructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.0220 	EXP 	Created stimuli_prompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stimuli_prompt', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='What is the name of this U.S. State?', units='height', win=Window(...), wrapWidth=1)
10.0269 	EXP 	Created state_pics = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=True, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='state_pics', opacity=1, ori=1.0, pos=array([0., 0.]), size=array([1. , 0.5]), texRes=128.0, units='height', win=Window(...))
10.0555 	EXP 	Created stimuli_prompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stimuli_prompt', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='What is the name of this U.S. State?', units='height', win=Window(...), wrapWidth=1)
10.0597 	EXP 	Created state_pics = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=True, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='state_pics', opacity=1, ori=1.0, pos=array([0., 0.]), size=array([1. , 0.5]), texRes=128.0, units='height', win=Window(...))
10.0712 	EXP 	Created stimuli_prompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stimuli_prompt', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='What is the name of this U.S. State?', units='height', win=Window(...), wrapWidth=1)
10.0751 	EXP 	Created state_pics = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=True, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='state_pics', opacity=1, ori=1.0, pos=array([0., 0.]), size=array([1. , 0.5]), texRes=128.0, units='height', win=Window(...))
10.0963 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0031 	EXP 	us_state_response: autoLog = True
0.0031 	EXP 	us_state_response: autoLog = True
0.0031 	EXP 	us_state_response: autoLog = True
0.0142 	INFO 	Keyboard events cleared
0.0139 	EXP 	task_instructions: autoDraw = True
0.9333 	EXP 	Imported states/loop_wider_states_trials.xlsx as conditions, 11 conditions, 2 params
0.9336 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'image_file': 'states/Virginia-Outline-Map.jpg', 'correct_answer': 'Virginia', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.9709 	DATA 	Keypress: space
0.9902 	EXP 	task_instructions: autoDraw = False
0.9902 	EXP 	state_pics: ori = 0.0
0.9902 	EXP 	state_pics: image = 'states/Virginia-Outline-Map.jpg'
1.4446 	EXP 	stimuli_prompt: autoDraw = True
1.4446 	EXP 	state_pics: autoDraw = True
1.4446 	EXP 	us_state_response: autoDraw = True
3.1548 	DATA 	Keypress: g
3.2733 	DATA 	Keypress: o
3.3899 	DATA 	Keypress: o
3.4615 	DATA 	Keypress: d
8.4381 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'image_file': 'states/Mississippi-Outline-Map.jpg', 'correct_answer': 'Mississippi', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
8.5107 	EXP 	stimuli_prompt: autoDraw = False
8.5107 	EXP 	state_pics: autoDraw = False
8.5107 	EXP 	us_state_response: autoDraw = False
8.5107 	EXP 	state_pics: ori = 0.0
8.5107 	EXP 	state_pics: image = 'states/Mississippi-Outline-Map.jpg'
8.9522 	EXP 	stimuli_prompt: autoDraw = True
8.9522 	EXP 	state_pics: autoDraw = True
8.9522 	EXP 	us_state_response: autoDraw = True
10.5779 	DATA 	Keypress: t
10.6913 	DATA 	Keypress: o
10.8535 	DATA 	Keypress: o
11.0416 	DATA 	Keypress: space
11.5959 	DATA 	Keypress: w
11.7350 	DATA 	Keypress: i
11.8280 	DATA 	Keypress: d
11.9665 	DATA 	Keypress: e
15.9484 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'image_file': 'states/Kentucky-Outline-Map.jpg', 'correct_answer': 'Kentucky', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
16.0019 	EXP 	stimuli_prompt: autoDraw = False
16.0019 	EXP 	state_pics: autoDraw = False
