thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,answer_resp.started,textbox.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.013217100058682263,0.03961990005336702,0.03961990005336702,3.7443194000516087,space,3.6886717000743374,None,,,,,980406,001,2025-04-11_10h51.18.379,state_naming_task,2024.2.4,60.483224707662316,2025-04-11 10h51.25.166899 -0600,
,,,,,,,,,3.7458736000116915,4.257099600043148,4.257099600043148,4.257099600043148,,,,,,,,
