thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,answer_resp.started,text.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0428533999947831,0.046788600040599704,0.046788600040599704,1.3660545999882743,space,1.306118799955584,None,,,,,089020,001,2025-04-11_11h03.37.670,state_naming_task,2024.2.4,60.07781281614616,2025-04-11 11h03.43.879808 -0600,
,,,,,,,,,1.3661108000669628,1.8789875999791548,1.8789875999791548,1.8789875999791548,,,,,,,,
