thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,answer_resp.started,textbox.started,State_Naming_Task.stopped,answer_resp.keys,answer_resp.rt,answer_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.011430799961090088,0.015312399948015809,0.015312399948015809,11.093489699997008,space,11.063364800065756,None,,,,,,,,,815293,001,2025-04-11_10h52.00.513,state_naming_task,2024.2.4,61.69267423145748,2025-04-11 10h52.07.739216 -0600,
,,,,,,,,,11.09533509996254,11.598791699972935,11.598791699972935,11.598791699972935,26.249629199970514,c,14.645511699956842,None,815293,001,2025-04-11_10h52.00.513,state_naming_task,2024.2.4,61.69267423145748,2025-04-11 10h52.07.739216 -0600,
