image_file,correct_answer,thisN,thisTrialN,thisRepN,us_state_response.text,trials_us_states.thisRepN,trials_us_states.thisTrialN,trials_us_states.thisN,trials_us_states.thisIndex,thisRow.t,notes,instructions_states.started,task_instructions.started,instruction_resp.started,instructions_states.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,stimuli_prompt.started,state_pics.started,us_state_response.started,State_Naming_Task.stopped,trials_us_states.us_state_response.text,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.003770200000872137,0.018653099999937695,0.018653099999937695,22.27873929999987,space,22.25046139999904,None,,,,,,,021065,001,2025-04-11_18h46.30.647,state_naming_task,2024.2.4,60.01367111532765,2025-04-11 18h46.37.208466 -0600,
states/Michigan-Outline-Map.jpg,Michigan,0,0,0, ,0,0,0,21,22.434250800000882,,,,,,,,,22.380134899998666,22.800638000000617,22.800638000000617,22.800638000000617,29.78181549999863, ,021065,001,2025-04-11_18h46.30.647,state_naming_task,2024.2.4,60.01367111532765,2025-04-11 18h46.37.208466 -0600,
states/Wisconsin-Outline-Map.jpg,Wisconsin,1,1,0,,0,1,1,48,29.928255899998476,,,,,,,,,29.85400060000029,30.29386479999812,30.29386479999812,30.29386479999812,37.28623679999873,,021065,001,2025-04-11_18h46.30.647,state_naming_task,2024.2.4,60.01367111532765,2025-04-11 18h46.37.208466 -0600,
states/Pennsylvania-Outline-Map.jpg,Pennsylvania,2,2,0,,0,2,2,37,37.35072450000007,,,,,,,,,37.32750799999849,37.8049874999997,37.8049874999997,37.8049874999997,44.78335750000042,,021065,001,2025-04-11_18h46.30.647,state_naming_task,2024.2.4,60.01367111532765,2025-04-11 18h46.37.208466 -0600,
states/New-Hampshire-Outline-Map.jpg,New Hampshire,3,3,0,,0,3,3,28,44.84291859999939,,,,,,,,,44.821266700000706,45.29426880000028,45.29426880000028,45.29426880000028,,,,,,,,,,
