thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,answer_resp.started,text.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01511789999997859,0.02216869999998039,0.02216869999998039,0.9778951999999776,space,0.9502691999999797,None,,,,,305697,001,2025-04-11_11h22.16.652,state_naming_task,2024.2.4,59.62815880171918,2025-04-11 11h22.25.346990 -0600,
,,,,,,,,,0.9779472999999825,1.5310916999999904,1.5310916999999904,1.5310916999999904,,,,,,,,
