thisRow.t,notes,instructions.started,task_instructions.started,instruction_resp.started,instructions.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,State_Naming_Task.started,image.started,answer_resp.started,text.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.1411832000594586,0.15572070004418492,0.15572070004418492,10.713410999975167,space,10.548685700050555,None,,,,,367521,001,2025-04-11_10h57.06.941,state_naming_task,2024.2.4,59.9994480288144,2025-04-11 10h57.13.298734 -0600,
,,,,,,,,,10.713479400030337,11.223489299998619,11.223489299998619,11.223489299998619,,,,,,,,
